eta3,n,i,j,z_rest_int,trial_id,kappa_true,kappa_hat,a_true,b_true,cos_a_hat,sin_a_hat,cos_b_hat,sin_b_hat,amp_a,amp_b
0,6,2,3,9,0,1,1.00014266,1,-2.00E-15,0.537109375,0.84765625,0.999023438,0.005859375,1.003497683,0.99904062
0,6,2,3,10,0,1,1.025632823,-2.00E-15,-1,0.999023438,0.020507813,0.540039063,-0.850585938,0.999233906,1.007540881
0,6,2,3,11,0,1,0.933071359,2.00E-15,-1,1,-0.05859375,0.555664063,-0.849609375,1.001715143,1.015184043
0,6,2,3,12,0,1,0.981276547,1,2.00E-15,0.565429688,0.841796875,0.999023438,-0.001953125,1.014067409,0.999025347
0,6,2,3,13,0,1,1.002403138,1,-2.00E-15,0.563476563,0.841796875,1,-0.021484375,1.012979672,1.000230763
0,6,2,3,14,0,1,0.975864234,-2.00E-15,-1,1,0.000976563,0.557617188,-0.822265625,1.000000477,0.993507768
0,6,2,3,15,0,1,0.963952316,2.00E-15,-1,1,-0.043945313,0.536132813,-0.849609375,1.00096513,1.004626539
0,6,0,1,0,1,1,1.003533273,1,-4.00E-15,0.537109375,0.846679688,1,0.001953125,1.002672915,1.000001907
0,6,0,1,1,1,1,1.007335245,1,0,0.540039063,0.833007813,1,-0.01171875,0.992745791,1.000068662
0,6,0,1,2,1,1,0.999196304,0,-1,0.999023438,-0.00390625,0.544921875,-0.854492188,0.999031074,1.013457818
0,6,0,1,3,1,1,0.976151439,-4.00E-15,-1,0.999023438,0.001953125,0.56640625,-0.833984375,0.999025347,1.00813986
0,6,0,1,4,1,1,0.999806978,1,-4.00E-15,0.54296875,0.83984375,1,-0.002929688,1.000076291,1.000004292
0,6,0,1,5,1,1,1.004360415,1,0,0.565429688,0.827148438,1,-0.033203125,1.001940751,1.000551072
0,6,0,1,6,1,1,0.987068924,0,-1,1,-0.014648438,0.532226563,-0.83203125,1.000107283,0.987694849
0,6,0,1,7,1,1,1.004389675,-4.00E-15,-1,1,-0.022460938,0.515625,-0.852539063,1.000252215,0.996339296
0,6,0,1,8,1,1,0.987508947,1,-4.00E-15,0.557617188,0.848632813,1,0.001953125,1.015438121,1.000001907
0,6,0,1,9,1,1,1.027985004,1,0,0.52734375,0.834960938,1,-0.020507813,0.987548074,1.000210263
0,6,0,1,10,1,1,1.033447048,0,-1,1,0.026367188,0.530273438,-0.838867188,1.000347554,0.992415274
0,6,0,1,11,1,1,1.012715141,-4.00E-15,-1,1,-0.0078125,0.506835938,-0.826171875,1.000030517,0.96924849
0,6,0,1,12,1,1,1.004717315,1,-4.00E-15,0.545898438,0.840820313,1,-0.009765625,1.002488854,1.000047683
0,6,0,1,13,1,1,0.987579189,1,0,0.52734375,0.837890625,1,0.021484375,0.990026328,1.000230763
0,6,0,1,14,1,1,1.029107993,0,-1,1,0.0390625,0.551757813,-0.840820313,1.000762649,1.005691544
0,6,0,1,15,1,1,1.046353399,-4.00E-15,-1,1,0.018554688,0.50390625,-0.834960938,1.000172123,0.97523396
0,6,2,3,0,1,1,1.023585402,1,2.00E-15,0.5703125,0.840820313,1,-0.048828125,1.015989737,1.001191383
0,6,2,3,1,1,1,1.011899213,1,-2.00E-15,0.556640625,0.852539063,1,-0.01953125,1.018170732,1.000190717
0,6,2,3,2,1,1,0.98222253,-2.00E-15,-1,1,-0.002929688,0.571289063,-0.861328125,1.000004292,1.03356535
0,6,2,3,3,1,1,1.021139673,2.00E-15,-1,0.999023438,0.018554688,0.538085938,-0.842773438,0.999195729,0.999901767
0,6,2,3,4,1,1,1.040992626,1,2.00E-15,0.505859375,0.844726563,1,-0.009765625,0.984609909,1.000047683
0,6,2,3,5,1,1,0.981541887,1,-2.00E-15,0.540039063,0.846679688,1,0.021484375,1.00424533,1.000230763
0,6,2,3,6,1,1,0.995485432,-2.00E-15,-1,1,-0.01953125,0.5234375,-0.842773438,1.000190717,0.992095703
0,6,2,3,7,1,1,0.981514844,2.00E-15,-1,1,-0.030273438,0.525390625,-0.83984375,1.000458136,0.990642637
0,6,2,3,8,1,1,0.982481875,1,2.00E-15,0.565429688,0.828125,0.998046875,-0.010742188,1.0027471,0.998104684
0,6,2,3,9,1,1,0.974679325,1,-2.00E-15,0.538085938,0.841796875,0.999023438,0.02734375,0.999078803,0.999397573
0,6,2,3,10,1,1,0.981503252,-2.00E-15,-1,1,0.012695313,0.5703125,-0.830078125,1.000080582,1.00711769
0,6,2,3,11,1,1,1.015540074,2.00E-15,-1,1,0.005859375,0.525390625,-0.8359375,1.000017166,0.987333182
0,6,2,3,12,1,1,1.006305137,1,2.00E-15,0.538085938,0.828125,1,-0.01171875,0.987586701,1.000068662
0,6,2,3,13,1,1,0.97765562,1,-2.00E-15,0.569335938,0.833984375,1,-0.005859375,1.009788764,1.000017166
0,6,2,3,14,1,1,0.999466049,-2.00E-15,-1,1,-0.03125,0.5234375,-0.873046875,1.000488162,1.017937946
0,6,2,3,15,1,1,0.97838869,2.00E-15,-1,1,-0.017578125,0.547851563,-0.845703125,1.000154483,1.007648307
0,6,0,1,0,2,1,0.964690286,1,-4.00E-15,0.560546875,0.865234375,1,0.03125,1.030942929,1.000488162
0,6,0,1,1,2,1,1.03290732,1,0,0.533203125,0.838867188,1,-0.028320313,0.993983768,1.00040094
0,6,0,1,2,2,1,0.972550716,0,-1,1,-0.025390625,0.54296875,-0.841796875,1.00032229,1.001717047
0,6,0,1,3,2,1,0.990828123,-4.00E-15,-1,1,0.005859375,0.55078125,-0.830078125,1.000017166,0.996187572
0,6,0,1,4,2,1,0.986450132,1,-4.00E-15,0.544921875,0.83984375,1,0.008789063,1.00113804,1.000038623
0,6,0,1,5,2,1,0.975682562,1,0,0.545898438,0.818359375,1,0.006835938,0.983726167,1.000023365
0,6,0,1,6,2,1,0.976089013,0,-1,0.998046875,-0.034179688,0.528320313,-0.841796875,0.998631972,0.993853275
0,6,0,1,7,2,1,1.044423264,-4.00E-15,-1,1,0.012695313,0.508789063,-0.850585938,1.000080582,0.991142143
0,6,0,1,8,2,1,0.964143751,1,-4.00E-15,0.5703125,0.842773438,0.999023438,0.01171875,1.017606709,0.999092167
0,6,0,1,9,2,1,0.991138527,1,0,0.541992188,0.817382813,1,-0.005859375,0.980749812,1.000017166
0,6,0,1,10,2,1,1.022535492,0,-1,0.999023438,0.017578125,0.55078125,-0.8671875,0.999178072,1.027314044
0,6,0,1,11,2,1,0.963820868,-4.00E-15,-1,1,-0.022460938,0.557617188,-0.842773438,1.000252215,1.010546384
0,6,0,1,12,2,1,1.050542218,1,-4.00E-15,0.513671875,0.834960938,0.999023438,-0.03125,0.980315542,0.999512077
0,6,0,1,13,2,1,1.02732064,1,0,0.498046875,0.844726563,1,0.010742188,0.980619016,1.000057696
0,6,0,1,14,2,1,0.980278686,0,-1,1,-0.006835938,0.552734375,-0.836914063,1.000023365,1.002965821
0,6,0,1,15,2,1,0.985719198,-4.00E-15,-1,1,0.01171875,0.571289063,-0.840820313,1.000068662,1.016538239
0,6,2,3,0,2,1,0.951069003,1,2.00E-15,0.551757813,0.83203125,1,0.034179688,0.998354989,1.000583955
0,6,2,3,1,2,1,0.997020828,1,-2.00E-15,0.529296875,0.834960938,1,0.008789063,0.988592408,1.000038623
0,6,2,3,2,2,1,1.001123913,-2.00E-15,-1,1,-0.00390625,0.541992188,-0.853515625,1.000007629,1.011061053
0,6,2,3,3,2,1,0.974720533,2.00E-15,-1,0.999023438,-0.002929688,0.559570313,-0.830078125,0.999027733,1.001073738
0,6,2,3,4,2,1,0.984586256,1,2.00E-15,0.56640625,0.828125,1,-0.013671875,1.003298089,1.000093456
0,6,2,3,5,2,1,1.006763671,1,-2.00E-15,0.509765625,0.841796875,1,0.01953125,0.984115324,1.000190717
0,6,2,3,6,2,1,1.018400652,-2.00E-15,-1,1,-0.001953125,0.524414063,-0.854492188,1.000001907,1.002580175
0,6,2,3,7,2,1,1.012434081,2.00E-15,-1,1,-0.006835938,0.521484375,-0.84765625,1.000023365,0.995222122
0,6,2,3,8,2,1,0.978260323,1,2.00E-15,0.565429688,0.850585938,1,0.005859375,1.021375136,1.000017166
0,6,2,3,9,2,1,0.968281181,1,-2.00E-15,0.5546875,0.844726563,1,0.021484375,1.010564787,1.000230763
0,6,2,3,10,2,1,1.015310306,-2.00E-15,-1,1,0.0234375,0.5546875,-0.848632813,1.00027462,1.013832271
0,6,2,3,11,2,1,0.977932017,2.00E-15,-1,1,-0.0078125,0.557617188,-0.841796875,1.000030517,1.009732096
0,6,2,3,12,2,1,1.005353548,1,2.00E-15,0.516601563,0.846679688,0.999023438,0.017578125,0.991838529,0.999178072
0,6,2,3,13,2,1,1.019467027,1,-2.00E-15,0.537109375,0.841796875,1,-0.016601563,0.998553183,1.000137796
0,6,2,3,14,2,1,0.972815629,-2.00E-15,-1,1,0,0.565429688,-0.830078125,1,1.004360705
0,6,2,3,15,2,1,1.013559615,2.00E-15,-1,1,0.015625,0.54296875,-0.841796875,1.000122063,1.001717047
0,6,0,1,0,3,1,0.974443018,1,-4.00E-15,0.563476563,0.849609375,1,0.010742188,1.019481205,1.000057696
0,6,0,1,1,3,1,1.036755886,1,0,0.53515625,0.858398438,1,-0.0234375,1.011553305,1.00027462
0,6,0,1,2,3,1,0.956633046,0,-1,0.999023438,-0.018554688,0.560546875,-0.827148438,0.999195729,0.999193343
0,6,0,1,3,3,1,0.988214437,-4.00E-15,-1,0.999023438,-0.009765625,0.541015625,-0.838867188,0.999071167,0.998196406
0,6,0,1,4,3,1,1.006337332,1,-4.00E-15,0.52734375,0.831054688,1,-0.000976563,0.984247593,1.000000477
0,6,0,1,5,3,1,1.033776524,1,0,0.526367188,0.8515625,0.999023438,-0.016601563,1.001109938,0.999161369
0,6,0,1,6,3,1,0.986982266,0,-1,1,0.000976563,0.55859375,-0.84375,1.000000477,1.011899718
0,6,0,1,7,3,1,0.979224631,-4.00E-15,-1,1,-0.026367188,0.528320313,-0.833007813,1.000347554,0.986419976
0,6,0,1,8,3,1,0.990691522,1,-4.00E-15,0.53515625,0.837890625,1,0.01171875,0.994209692,1.000068662
0,6,0,1,9,3,1,0.97503637,1,0,0.555664063,0.830078125,1,0.005859375,0.998895512,1.000017166
0,6,0,1,10,3,1,1.037895797,0,-1,0.999023438,0.014648438,0.512695313,-0.840820313,0.999130825,0.984802153
0,6,0,1,11,3,1,0.964662027,-4.00E-15,-1,1,-0.014648438,0.563476563,-0.838867188,1.000107283,1.010546384
0,6,0,1,12,3,1,1.013088384,1,-4.00E-15,0.530273438,0.842773438,1,-0.00390625,0.995719331,1.000007629
0,6,0,1,13,3,1,1.018330441,1,0,0.547851563,0.833007813,1,-0.029296875,0.997017227,1.000429061
0,6,0,1,14,3,1,1.002719736,0,-1,0.999023438,-0.016601563,0.516601563,-0.83984375,0.999161369,0.986009482
0,6,0,1,15,3,1,1.006444748,-4.00E-15,-1,1,0.005859375,0.534179688,-0.833007813,1.000017166,0.989570591
0,6,2,3,0,3,1,0.999721093,1,2.00E-15,0.552734375,0.845703125,1,-0.0078125,1.01031137,1.000030517
0,6,2,3,1,3,1,1.021270906,1,-2.00E-15,0.524414063,0.8359375,0.999023438,-0.010742188,0.986813869,0.99908119
0,6,2,3,2,3,1,1.017666785,-2.00E-15,-1,0.998046875,0.000976563,0.521484375,-0.842773438,0.998047353,0.991066607
0,6,2,3,3,3,1,1.016051708,2.00E-15,-1,0.999023438,-0.014648438,0.51171875,-0.853515625,0.999130825,0.995160792
0,6,2,3,4,3,1,1.033491417,1,2.00E-15,0.52734375,0.827148438,1,-0.030273438,0.980951563,1.000458136
0,6,2,3,5,3,1,0.920066087,1,-2.00E-15,0.579101563,0.829101563,0.999023438,0.041015625,1.01131994,0.999865046
0,6,2,3,6,3,1,0.98363585,-2.00E-15,-1,1,-0.008789063,0.538085938,-0.82421875,1.000038623,0.984313479
0,6,2,3,7,3,1,0.990377929,2.00E-15,-1,1,-0.024414063,0.52734375,-0.848632813,1.000297979,0.999134166
0,6,2,3,8,3,1,0.970834707,1,2.00E-15,0.53125,0.833007813,0.999023438,0.032226563,0.987992195,0.999543086
0,6,2,3,9,3,1,0.951637898,1,-2.00E-15,0.568359375,0.834960938,0.999023438,0.021484375,1.010045616,0.999254426
0,6,2,3,10,3,1,1.007606222,-2.00E-15,-1,1,0.03125,0.56640625,-0.837890625,1.000488162,1.011373689
0,6,2,3,11,3,1,1.053077305,2.00E-15,-1,1,0.018554688,0.495117188,-0.833007813,1.000172123,0.969042334
0,6,2,3,12,3,1,0.956831872,1,2.00E-15,0.544921875,0.81640625,0.999023438,0.025390625,0.981559481,0.999346042
0,6,2,3,13,3,1,0.992943634,1,-2.00E-15,0.557617188,0.830078125,1,-0.013671875,0.999983311,1.000093456
0,6,2,3,14,3,1,0.991205978,-2.00E-15,-1,0.999023438,-0.02734375,0.528320313,-0.857421875,0.999397573,1.007121951
0,6,2,3,15,3,1,1.008354244,2.00E-15,-1,1,0.009765625,0.547851563,-0.850585938,1.000047683,1.011749856
0,6,0,1,0,4,1,0.924971567,1,-4.00E-15,0.559570313,0.838867188,1,0.057617188,1.008373489,1.001658495
0,6,0,1,1,4,1,0.986583244,1,0,0.529296875,0.861328125,1,0.033203125,1.010960593,1.000551072
0,6,0,1,2,4,1,1.041266712,0,-1,0.998046875,0.0078125,0.50390625,-0.845703125,0.998077452,0.984446689
0,6,0,1,3,4,1,1.042146608,-4.00E-15,-1,1,0.030273438,0.5234375,-0.836914063,1.000458136,0.987123075
0,6,0,1,4,4,1,1.007364875,1,-4.00E-15,0.536132813,0.8359375,0.999023438,-0.006835938,0.993091082,0.999046825
0,6,0,1,5,4,1,1.009388026,1,0,0.547851563,0.83984375,1,-0.016601563,1.002735687,1.000137796
0,6,0,1,6,4,1,1.007226514,0,-1,1,0.00390625,0.5390625,-0.845703125,1.000007629,1.002896881
0,6,0,1,7,4,1,1.013057917,-4.00E-15,-1,1,0.030273438,0.55078125,-0.826171875,1.000458136,0.992935019
0,6,0,1,8,4,1,1.047391696,1,-4.00E-15,0.532226563,0.838867188,1,-0.041992188,0.993460252,1.000881284
0,6,0,1,9,4,1,1.015517265,1,0,0.512695313,0.844726563,0.999023438,0.009765625,0.988139387,0.999071167
0,6,0,1,10,4,1,1.018478564,0,-1,1,0.000976563,0.512695313,-0.830078125,1.000000477,0.975646543
0,6,0,1,11,4,1,1.005823014,-4.00E-15,-1,1,0.009765625,0.543945313,-0.83984375,1.000047683,1.00060683
0,6,0,1,12,4,1,1.014010062,1,-4.00E-15,0.543945313,0.819335938,1,-0.029296875,0.983457107,1.000429061
0,6,0,1,13,4,1,1.016486519,1,0,0.517578125,0.858398438,1,0.01171875,1.002364701,1.000068662
0,6,0,1,14,4,1,1.006885098,0,-1,1,0.015625,0.560546875,-0.856445313,1.000122063,1.023577731
0,6,0,1,15,4,1,1.009822495,-4.00E-15,-1,1,0.001953125,0.536132813,-0.849609375,1.000001907,1.004626539
0,6,2,3,0,4,1,0.994176978,1,2.00E-15,0.543945313,0.831054688,1,-0.002929688,0.993241359,1.000004292
0,6,2,3,1,4,1,1.020963441,1,-2.00E-15,0.515625,0.833984375,0.999023438,-0.00390625,0.980509601,0.999031074
0,6,2,3,2,4,1,1.014405179,-2.00E-15,-1,1,0.037109375,0.552734375,-0.819335938,1.000688316,0.988345419
0,6,2,3,3,4,1,0.983416289,2.00E-15,-1,0.998046875,-0.008789063,0.549804688,-0.841796875,0.998085574,1.005438796
0,6,2,3,4,4,1,1.052981594,1,2.00E-15,0.509765625,0.859375,1,-0.017578125,0.999192866,1.000154483
0,6,2,3,5,4,1,1.011459704,1,-2.00E-15,0.521484375,0.833007813,1,0,0.982775645,1
0,6,2,3,6,4,1,0.965081971,-2.00E-15,-1,1,-0.012695313,0.573242188,-0.850585938,1.000080582,1.025720743
0,6,2,3,7,4,1,1.009104275,2.00E-15,-1,0.999023438,-0.009765625,0.51171875,-0.831054688,0.999071167,0.975965149
0,6,2,3,8,4,1,0.994017862,1,2.00E-15,0.522460938,0.833007813,1,0.016601563,0.983294181,1.000137796
0,6,2,3,9,4,1,1.022765775,1,-2.00E-15,0.544921875,0.84375,0.999023438,-0.025390625,1.0044172,0.999346042
0,6,2,3,10,4,1,0.97762381,-2.00E-15,-1,1,-0.012695313,0.552734375,-0.842773438,1.000080582,1.007860286
0,6,2,3,11,4,1,0.995742123,2.00E-15,-1,0.999023438,-0.004882813,0.541015625,-0.84375,0.99903537,1.002303332
0,6,2,3,12,4,1,0.943025064,1,2.00E-15,0.55859375,0.854492188,1,0.048828125,1.020874075,1.001191383
0,6,2,3,13,4,1,0.955206565,1,-2.00E-15,0.538085938,0.831054688,1,0.041015625,0.99004463,1.000840787
0,6,2,3,14,4,1,1.019952151,-2.00E-15,-1,1,0.013671875,0.54296875,-0.857421875,1.000093456,1.014882917
0,6,2,3,15,4,1,0.995088089,2.00E-15,-1,1,0.022460938,0.5703125,-0.836914063,1.000252215,1.012759347
0,6,0,1,0,5,1,1.031561049,1,-4.00E-15,0.508789063,0.842773438,1,-0.00390625,0.984445721,1.000007629
0,6,0,1,1,5,1,0.976786757,1,0,0.5390625,0.841796875,0.999023438,0.024414063,0.999605101,0.999321708
0,6,0,1,2,5,1,1.01812041,0,-1,1,0.014648438,0.541992188,-0.850585938,1.000107283,1.008589098
0,6,0,1,3,5,1,1.030313511,-4.00E-15,-1,1,0.00390625,0.524414063,-0.866210938,1.000007629,1.012586538
0,6,0,1,4,5,1,0.969005007,1,-4.00E-15,0.5390625,0.822265625,0.999023438,0.021484375,0.983213678,0.999254426
0,6,0,1,5,5,1,0.950621136,1,0,0.56640625,0.840820313,0.999023438,0.02734375,1.013802169,0.999397573
0,6,0,1,6,5,1,0.993861875,0,-1,1,0.001953125,0.552734375,-0.845703125,1.000001907,1.01031137
0,6,0,1,7,5,1,1.012171693,-4.00E-15,-1,1,0.01953125,0.541015625,-0.829101563,1.000190717,0.990003691
0,6,0,1,8,5,1,0.958262061,1,-4.00E-15,0.564453125,0.85546875,1,0.029296875,1.02490688,1.000429061
0,6,0,1,9,5,1,1.005345648,1,0,0.499023438,0.83984375,0.999023438,0.029296875,0.976914487,0.999452918
0,6,0,1,10,5,1,0.965118875,0,-1,1,-0.028320313,0.541992188,-0.83203125,1.00040094,0.992991205
0,6,0,1,11,5,1,1.007110291,-4.00E-15,-1,1,0.006835938,0.543945313,-0.84765625,1.000023365,1.007173084
0,6,0,1,12,5,1,1.005727547,1,-4.00E-15,0.522460938,0.84765625,0.999023438,0.012695313,0.995734176,0.999104098
0,6,0,1,13,5,1,1.004606617,1,0,0.530273438,0.837890625,1,0.001953125,0.991589944,1.000001907
0,6,0,1,14,5,1,1.025206409,0,-1,1,0.00390625,0.510742188,-0.833984375,1.000007629,0.977950674
0,6,0,1,15,5,1,0.972473586,-4.00E-15,-1,1,-0.006835938,0.563476563,-0.838867188,1.000023365,1.010546384
0,6,2,3,0,5,1,0.979189139,1,2.00E-15,0.534179688,0.84765625,1,0.029296875,1.001932661,1.000429061
0,6,2,3,1,5,1,0.980352921,1,-2.00E-15,0.52734375,0.857421875,1,0.0390625,1.006610005,1.000762649
0,6,2,3,2,5,1,0.993140908,-2.00E-15,-1,1,0.001953125,0.547851563,-0.836914063,1.000001907,1.000283201
0,6,2,3,3,5,1,1.045105702,2.00E-15,-1,1,0.051757813,0.543945313,-0.834960938,1.00133854,0.996512052
0,6,2,3,4,5,1,0.98276792,1,2.00E-15,0.545898438,0.831054688,1,0.006835938,0.994312324,1.000023365
0,6,2,3,5,5,1,1.022572763,1,-2.00E-15,0.556640625,0.865234375,0.999023438,-0.0234375,1.028824236,0.999298326
0,6,2,3,6,5,1,0.982914253,-2.00E-15,-1,1,-0.000976563,0.546875,-0.822265625,1.000000477,0.987518619
0,6,2,3,7,5,1,0.996017267,2.00E-15,-1,1,0.0078125,0.55078125,-0.8359375,1.000030517,1.001075167
0,6,2,3,8,5,1,1.02475539,1,2.00E-15,0.522460938,0.846679688,1,-0.006835938,0.994902972,1.000023365
0,6,2,3,9,5,1,0.983860411,1,-2.00E-15,0.5390625,0.84765625,1,0.020507813,1.004544423,1.000210263
0,6,2,3,10,5,1,1.012774131,-2.00E-15,-1,1,0.005859375,0.534179688,-0.844726563,1.000017166,0.999455304
0,6,2,3,11,5,1,0.994137056,2.00E-15,-1,1,0.017578125,0.559570313,-0.828125,1.000154483,0.999454827
0,6,2,3,12,5,1,0.962679413,1,2.00E-15,0.57421875,0.84765625,0.999023438,0.012695313,1.023839973,0.999104098
0,6,2,3,13,5,1,1.009557595,1,-2.00E-15,0.529296875,0.84375,1,0.000976563,0.996026729,1.000000477
0,6,2,3,14,5,1,0.987858029,-2.00E-15,-1,1,-0.001953125,0.55078125,-0.838867188,1.000001907,1.003522867
0,6,2,3,15,5,1,0.993391502,2.00E-15,-1,1,0.00390625,0.555664063,-0.845703125,1.000007629,1.011917154
0,6,0,1,0,6,1,0.965347477,1,-4.00E-15,0.537109375,0.83203125,1,0.032226563,0.99033453,1.000519141
0,6,0,1,1,6,1,1.021497147,1,0,0.532226563,0.837890625,1,-0.016601563,0.992635791,1.000137796
0,6,0,1,2,6,1,1.012203622,0,-1,0.999023438,0.014648438,0.547851563,-0.848632813,0.999130825,1.010108403
0,6,0,1,3,6,1,1.006363902,-4.00E-15,-1,0.999023438,-0.008789063,0.534179688,-0.860351563,0.999062098,1.012695783
0,6,0,1,4,6,1,1.053286791,1,-4.00E-15,0.518554688,0.861328125,1,-0.024414063,1.005378089,1.000297979
0,6,0,1,5,6,1,1.051712757,1,0,0.528320313,0.828125,1,-0.048828125,0.98230004,1.001191383
0,6,0,1,6,6,1,1.050336148,0,-1,1,0.041015625,0.521484375,-0.829101563,1.000840787,0.979466872
0,6,0,1,7,6,1,0.966949633,-4.00E-15,-1,1,-0.002929688,0.581054688,-0.84765625,1.000004292,1.02768948
0,6,0,1,8,6,1,1.027895153,1,-4.00E-15,0.53125,0.861328125,1,-0.009765625,1.011984536,1.000047683
0,6,0,1,9,6,1,1.023150524,1,0,0.506835938,0.831054688,1,0,0.973413869,1
0,6,0,1,10,6,1,0.988935383,0,-1,1,0.002929688,0.55859375,-0.84375,1.000004292,1.011899718
0,6,0,1,11,6,1,0.997312571,-4.00E-15,-1,0.999023438,0.018554688,0.559570313,-0.83203125,0.999195729,1.002693839
0,6,0,1,12,6,1,0.994430862,1,-4.00E-15,0.5546875,0.8515625,1,-0.000976563,1.016285843,1.000000477
0,6,0,1,13,6,1,0.998630739,1,0,0.537109375,0.833984375,1,0,0.991976017,1
0,6,0,1,14,6,1,0.99738929,0,-1,0.999023438,0,0.553710938,-0.857421875,0.999023438,1.020670404
0,6,0,1,15,6,1,1.018165803,-4.00E-15,-1,1,0.022460938,0.536132813,-0.827148438,1.000252215,0.985704281
0,6,2,3,0,6,1,0.982767317,1,2.00E-15,0.5234375,0.842773438,0.999023438,0.032226563,0.992095703,0.999543086
0,6,2,3,1,6,1,1.019469398,1,-2.00E-15,0.517578125,0.83984375,1,-0.000976563,0.986521485,1.000000477
0,6,2,3,2,6,1,0.999798981,-2.00E-15,-1,1,-0.0078125,0.530273438,-0.83984375,1.000030517,0.993240879
0,6,2,3,3,6,1,0.979551377,2.00E-15,-1,1,0.001953125,0.553710938,-0.821289063,1.000001907,0.99051074
0,6,2,3,4,6,1,1.025178277,1,2.00E-15,0.567382813,0.870117188,1,-0.032226563,1.038762329,1.000519141
0,6,2,3,5,6,1,0.984604193,1,-2.00E-15,0.561523438,0.856445313,1,0.005859375,1.024112857,1.000017166
0,6,2,3,6,6,1,1.005149962,-2.00E-15,-1,1,-0.004882813,0.534179688,-0.850585938,1.000011921,1.004412453
0,6,2,3,7,6,1,0.978340903,2.00E-15,-1,1,-0.008789063,0.55078125,-0.833984375,1.000038623,0.999444807
0,6,2,3,8,6,1,0.955059465,1,2.00E-15,0.5625,0.8359375,1,0.0234375,1.007570223,1.00027462
0,6,2,3,9,6,1,0.992812593,1,-2.00E-15,0.528320313,0.84375,1,0.018554688,0.995508119,1.000172123
0,6,2,3,10,6,1,0.997901565,-2.00E-15,-1,1,-0.000976563,0.546875,-0.849609375,1.000000477,1.010400097
0,6,2,3,11,6,1,0.985749722,2.00E-15,-1,1,-0.010742188,0.537109375,-0.830078125,1.000057696,0.988694176
0,6,2,3,12,6,1,1.025836682,1,2.00E-15,0.513671875,0.841796875,0.999023438,-0.002929688,0.986144398,0.999027733
0,6,2,3,13,6,1,1.014067811,1,-2.00E-15,0.547851563,0.846679688,1,-0.017578125,1.00846806,1.000154483
0,6,2,3,14,6,1,0.982798857,-2.00E-15,-1,1,-0.016601563,0.529296875,-0.823242188,1.000137796,0.978714913
0,6,2,3,15,6,1,0.99423115,2.00E-15,-1,1,-0.022460938,0.521484375,-0.842773438,1.000252215,0.991066607
0,6,0,1,0,7,1,0.992153534,1,-4.00E-15,0.549804688,0.852539063,1,0.005859375,1.014449628,1.000017166
0,6,0,1,1,7,1,1.002093113,1,0,0.5078125,0.840820313,1,0.025390625,0.982268972,1.00032229
0,6,0,1,2,7,1,1.041646452,0,-1,1,0.034179688,0.52734375,-0.834960938,1.000583955,0.987548074
0,6,0,1,3,7,1,1.040316192,-4.00E-15,-1,1,0.038085938,0.532226563,-0.833007813,1.000725007,0.988517642
0,6,0,1,4,7,1,1.001246685,1,-4.00E-15,0.533203125,0.856445313,1,0.012695313,1.008862798,1.000080582
0,6,0,1,5,7,1,1.001360329,1,0,0.541015625,0.850585938,1,0.002929688,1.008064652,1.000004292
0,6,0,1,6,7,1,1.048646356,0,-1,1,0.045898438,0.532226563,-0.833984375,1.001052779,0.989340716
0,6,0,1,7,7,1,0.998149483,-4.00E-15,-1,1,-0.012695313,0.528320313,-0.842773438,1.000080582,0.994680562
0,6,0,1,8,7,1,0.981214777,1,-4.00E-15,0.572265625,0.85546875,1,0,1.029230163,1
0,6,0,1,9,7,1,1.028659302,1,0,0.528320313,0.850585938,1,-0.013671875,1.001308539,1.000093456
0,6,0,1,10,7,1,1.018534076,0,-1,0.999023438,0.010742188,0.538085938,-0.852539063,0.99908119,1.008146482
0,6,0,1,11,7,1,0.97981255,-4.00E-15,-1,1,-0.01953125,0.540039063,-0.83984375,1.000190717,0.998488715
0,6,0,1,12,7,1,0.984111253,1,-4.00E-15,0.572265625,0.827148438,1,-0.018554688,1.005814338,1.000172123
0,6,0,1,13,7,1,0.94114717,1,0,0.565429688,0.831054688,1,0.032226563,1.005167959,1.000519141
0,6,0,1,14,7,1,1.023577889,0,-1,1,0.004882813,0.526367188,-0.854492188,1.000011921,1.003603166
0,6,0,1,15,7,1,0.972806212,-4.00E-15,-1,1,-0.004882813,0.563476563,-0.8359375,1.000011921,1.008115738
0,6,2,3,0,7,1,0.958908079,1,2.00E-15,0.536132813,0.833007813,1,0.040039063,0.990626271,1.000801242
0,6,2,3,1,7,1,1.019690838,1,-2.00E-15,0.546875,0.859375,1,-0.015625,1.018625376,1.000122063
0,6,2,3,2,7,1,1.001628159,-2.00E-15,-1,1,0.012695313,0.557617188,-0.84765625,1.000080582,1.01462212
0,6,2,3,3,7,1,1.022474733,2.00E-15,-1,1,0.008789063,0.514648438,-0.826171875,1.000038623,0.973356554
0,6,2,3,4,7,1,0.992288826,1,2.00E-15,0.545898438,0.8359375,0.999023438,0,0.998397019,0.999023438
0,6,2,3,5,7,1,1.006920668,1,-2.00E-15,0.528320313,0.830078125,1,-0.002929688,0.983947177,1.000004292
0,6,2,3,6,7,1,0.993902729,-2.00E-15,-1,1,0.004882813,0.549804688,-0.8359375,1.000011921,1.000538204
0,6,2,3,7,7,1,0.992661457,2.00E-15,-1,1,-0.008789063,0.540039063,-0.84375,1.000038623,1.001776548
